surah_no,surah_name_en,surah_name_roman,ayah_no_surah,ayah_no_quran,ayah_en,ruko_no,juz_no,manzil_no,hizb_quarter,place_of_revelation,sajah_ayah,no_of_word_ayah
52,The Mount,At-Tur,31,4766,"Say, “Keep waiting! I too am waiting with you.”",459,27,7,210,Meccan,FALSE,6
52,The Mount,At-Tur,32,4767,Or do their ˹intelligent˺ minds prompt them to this ˹paradox˺? Or are they ˹just˺ a transgressing people?,459,27,7,210,Meccan,FALSE,9
52,The Mount,At-Tur,33,4768,"Or do they say, “He made this ˹Quran˺ up!”? In fact, they have no faith.",459,27,7,210,Meccan,FALSE,7
52,The Mount,At-Tur,34,4769,"Let them then produce something like it, if what they say is true!",459,27,7,210,Meccan,FALSE,6
52,The Mount,At-Tur,35,4770,"Or were they created by nothing, or are they ˹their own˺ creators?",459,27,7,210,Meccan,FALSE,8
52,The Mount,At-Tur,36,4771,"Or did they create the heavens and the earth? In fact, they have no firm belief ˹in Allah˺.",459,27,7,210,Meccan,FALSE,8
52,The Mount,At-Tur,37,4772,"Or do they possess the treasuries of your Lord, or are they in control ˹of everything˺?",459,27,7,210,Meccan,FALSE,7
52,The Mount,At-Tur,38,4773,"Or do they have a stairway, by which they eavesdrop ˹on the heavens˺? Then let those who do so bring a compelling proof.",459,27,7,210,Meccan,FALSE,10
52,The Mount,At-Tur,39,4774,"Or does He have daughters ˹as you claim˺, while you ˹prefer to˺ have sons?",459,27,7,210,Meccan,FALSE,5
52,The Mount,At-Tur,40,4775,Or are you ˹O Prophet˺ asking them for a reward ˹for the message˺ so that they are overburdened by debt?,459,27,7,210,Meccan,FALSE,7
52,The Mount,At-Tur,41,4776,"Or do they have access to ˹the Record in˺ the unseen, so they copy it ˹for all to see˺?",459,27,7,210,Meccan,FALSE,5
52,The Mount,At-Tur,42,4777,Or do they intend to scheme ˹against the Prophet˺? Then it is the disbelievers who will fall victim to ˹their˺ schemes.,459,27,7,210,Meccan,FALSE,8
52,The Mount,At-Tur,43,4778,Or do they have a god other than Allah? Glorified is Allah far above what they associate ˹with Him˺!,459,27,7,210,Meccan,FALSE,10
52,The Mount,At-Tur,44,4779,"If they were to see a ˹deadly˺ piece of the sky fall down ˹upon them˺, still they would say, “˹This is just˺ a pile of clouds.”",459,27,7,210,Meccan,FALSE,9
52,The Mount,At-Tur,45,4780,So leave them until they face their Day in which they will be struck dead—,459,27,7,210,Meccan,FALSE,7
52,The Mount,At-Tur,46,4781,"the Day their scheming will be of no benefit to them whatsoever, nor will they be helped.",459,27,7,210,Meccan,FALSE,9
52,The Mount,At-Tur,47,4782,"Also, the wrongdoers will certainly have another torment before that ˹Day˺, but most of them do not know.",459,27,7,210,Meccan,FALSE,10
52,The Mount,At-Tur,48,4783,"So be patient with your Lord’s decree, for you are truly under Our ˹watchful˺ Eyes. And glorify the praises of your Lord when you rise.",459,27,7,210,Meccan,FALSE,11
52,The Mount,At-Tur,49,4784,And glorify Him during part of the night and at the fading of the stars.,459,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,1,4785,By the stars when they fade away!,460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,2,4786,Your fellow man is neither misguided nor astray.,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,3,4787,Nor does he speak of his own whims.,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,4,4788,It is only a revelation sent down ˹to him˺.,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,5,4789,He has been taught by one ˹angel˺ of mighty power,460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,6,4790,"and great perfection, who once rose to ˹his˺ true form",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,7,4791,"while on the highest point above the horizon,",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,8,4792,"then he approached ˹the Prophet˺, coming so close",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,9,4793,that he was only two arms-lengths away or even less.,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,10,4794,Then Allah revealed to His servant what He revealed ˹through Gabriel˺.,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,11,4795,The ˹Prophet’s˺ heart did not doubt what he saw.,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,12,4796,How can you ˹O pagans˺ then dispute with him regarding what he saw?,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,13,4797,And he certainly saw that ˹angel descend˺ a second time,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,14,4798,at the Lote Tree of the most extreme limit ˹in the seventh heaven˺—,460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,15,4799,near which is the Garden of ˹Eternal˺ Residence—,460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,16,4800,while the Lote Tree was overwhelmed with ˹heavenly˺ splendours!,460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,17,4801,"The ˹Prophet’s˺ sight never wandered, nor did it overreach.",460,27,7,210,Meccan,FALSE,5
53,The Star,An-Najm,18,4802,He certainly saw some of his Lord’s greatest signs.,460,27,7,210,Meccan,FALSE,6
53,The Star,An-Najm,19,4803,"Now, have you considered ˹the idols of˺ Lat and ’Uzza,",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,20,4804,"and the third one, Manat, as well?",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,21,4805,Do you ˹prefer to˺ have sons while ˹you attribute˺ to Him daughters?,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,22,4806,Then this is ˹truly˺ a biased distribution!,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,23,4807,"These ˹idols˺ are mere names that you and your forefathers have made up—a practice Allah has never authorized. They follow nothing but ˹inherited˺ assumptions and whatever ˹their˺ souls desire, although ˹true˺ guidance has already come to them from their Lord.",460,27,7,210,Meccan,FALSE,27
53,The Star,An-Najm,24,4808,Or should every person ˹simply˺ have whatever ˹intercessors˺ they desire?,460,27,7,210,Meccan,FALSE,4
53,The Star,An-Najm,25,4809,"In fact, to Allah ˹alone˺ belongs this world and the next.",460,27,7,210,Meccan,FALSE,3
53,The Star,An-Najm,26,4810,"˹Imagine˺ how many ˹noble˺ angels are in the heavens! ˹Even˺ their intercession would be of no benefit whatsoever, until Allah gives permission to whoever He wills and ˹only for the people He˺ approves.",461,27,7,211,Meccan,FALSE,19
53,The Star,An-Najm,27,4811,"Indeed, those who do not believe in the Hereafter label angels as female,",461,27,7,211,Meccan,FALSE,9
53,The Star,An-Najm,28,4812,although they have no knowledge ˹in support˺ of this. They follow nothing but ˹inherited˺ assumptions. And surely assumptions can in no way replace the truth.,461,27,7,211,Meccan,FALSE,18
53,The Star,An-Najm,29,4813,"So turn away ˹O Prophet˺ from whoever has shunned Our Reminder, only seeking the ˹fleeting˺ life of this world.",461,27,7,211,Meccan,FALSE,11
53,The Star,An-Najm,30,4814,This is the extent of their knowledge. Surely your Lord knows best who has strayed from His Way and who is ˹rightly˺ guided.,461,27,7,211,Meccan,FALSE,17
53,The Star,An-Najm,31,4815,"To Allah ˹alone˺ belongs whatever is in the heavens and whatever is on the earth so that He may reward the evildoers according to what they did, and reward the good-doers with the finest reward—",461,27,7,211,Meccan,FALSE,16
53,The Star,An-Najm,32,4816,"those who avoid major sins and shameful deeds, despite ˹stumbling on˺ minor sins. Surely your Lord is infinite in forgiveness. He knew well what would become of you as He created you from the earth So do not ˹falsely˺ elevate yourselves. He knows best who is ˹truly˺ righteous.",461,27,7,211,Meccan,FALSE,35
53,The Star,An-Najm,33,4817,"Have you seen the one who turned away ˹from Islam,˺",462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,34,4818,"and ˹initially˺ paid a little ˹for his salvation˺, and then stopped?",462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,35,4819,Does he have the knowledge of the unseen so that he sees ˹the Hereafter˺?,462,27,7,211,Meccan,FALSE,5
53,The Star,An-Najm,36,4820,"Or has he not been informed of what is in the Scripture of Moses,",462,27,7,211,Meccan,FALSE,7
53,The Star,An-Najm,37,4821,"and ˹that of˺ Abraham, who ˹perfectly˺ fulfilled ˹his covenant˺?",462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,38,4822,"˹They state˺ that no soul burdened with sin will bear the burden of another,",462,27,7,211,Meccan,FALSE,5
53,The Star,An-Najm,39,4823,"and that each person will only have what they endeavoured towards,",462,27,7,211,Meccan,FALSE,6
53,The Star,An-Najm,40,4824,"and that ˹the outcome of˺ their endeavours will be seen ˹in their record˺,",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,41,4825,"then they will be fully rewarded,",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,42,4826,and that to your Lord ˹alone˺ is the ultimate return ˹of all things˺.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,43,4827,"Moreover, He is the One Who brings about joy and sadness.",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,44,4828,And He is the One Who gives life and causes death.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,45,4829,And He created the pairs—males and females—,462,27,7,211,Meccan,FALSE,5
53,The Star,An-Najm,46,4830,from a sperm-drop when it is emitted.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,47,4831,And it is upon Him to bring about re-creation.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,48,4832,And He is the One Who enriches and impoverishes.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,49,4833,And He alone is the Lord of Sirius.,462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,50,4834,"And He destroyed the first ˹people of˺ ’Ȃd,",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,51,4835,"and ˹then˺ Thamûd, sparing no one.",462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,52,4836,"And before ˹that He destroyed˺ the people of Noah, who were truly far worse in wrongdoing and transgression.",462,27,7,211,Meccan,FALSE,10
53,The Star,An-Najm,53,4837,And ˹it was˺ He ˹Who˺ turned the cities ˹of Sodom and Gomorrah˺ upside down.,462,27,7,211,Meccan,FALSE,2
53,The Star,An-Najm,54,4838,How overwhelming was what covered ˹them˺!,462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,55,4839,"Now, which of your Lord’s favours will you dispute?",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,56,4840,This ˹Prophet˺ is a warner like earlier ones.,462,27,7,211,Meccan,FALSE,5
53,The Star,An-Najm,57,4841,The approaching ˹Hour˺ has drawn near.,462,27,7,211,Meccan,FALSE,2
53,The Star,An-Najm,58,4842,None but Allah can disclose it.,462,27,7,211,Meccan,FALSE,6
53,The Star,An-Najm,59,4843,"Do you find this revelation astonishing,",462,27,7,211,Meccan,FALSE,4
53,The Star,An-Najm,60,4844,"laughing ˹at it˺ and not weeping ˹in awe˺,",462,27,7,211,Meccan,FALSE,3
53,The Star,An-Najm,61,4845,while persisting in heedlessness?,462,27,7,211,Meccan,FALSE,2
53,The Star,An-Najm,62,4846,"Instead, prostrate to Allah and worship ˹Him alone˺!",462,27,7,211,Meccan,TRUE,4
54,The Moon,Al-Qamar,1,4847,The Hour has drawn near and the moon was split ˹in two˺.,463,27,7,211,Meccan,FALSE,4
54,The Moon,Al-Qamar,2,4848,"Yet, whenever they see a sign, they turn away, saying, “Same old magic!”",463,27,7,211,Meccan,FALSE,7
54,The Moon,Al-Qamar,3,4849,They rejected ˹the truth˺ and followed their own desires—and every matter will be settled—,463,27,7,211,Meccan,FALSE,7
54,The Moon,Al-Qamar,4,4850,even though the stories ˹of destroyed nations˺ that have already come to them are a sufficient deterrent.,463,27,7,211,Meccan,FALSE,7
54,The Moon,Al-Qamar,5,4851,"˹This Quran is˺ profound ˹in˺ wisdom, but warnings are of no benefit ˹to them˺.",463,27,7,211,Meccan,FALSE,6
54,The Moon,Al-Qamar,6,4852,So turn away from them ˹O Prophet˺. ˹And wait for˺ the Day ˹when˺ the caller,463,27,7,211,Meccan,FALSE,9
54,The Moon,Al-Qamar,7,4853,"With eyes downcast, they will come forth from the graves as if they were swarming locusts,",463,27,7,211,Meccan,FALSE,8
54,The Moon,Al-Qamar,8,4854,"rushing towards the caller. The disbelievers will cry, “This is a difficult Day!”",463,27,7,211,Meccan,FALSE,9
54,The Moon,Al-Qamar,9,4855,"Before them, the people of Noah denied ˹the truth˺ and rejected Our servant, calling ˹him˺ insane. And he was intimidated.",463,27,7,212,Meccan,FALSE,10
54,The Moon,Al-Qamar,10,4856,"So he cried out to his Lord, “I am helpless, so help ˹me˺!”",463,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,11,4857,"So We opened the gates of the sky with pouring rain,",463,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,12,4858,"and caused the earth to burst with springs, so the waters met for a fate already set.",463,27,7,212,Meccan,FALSE,9
54,The Moon,Al-Qamar,13,4859,"We carried him on that ˹Ark made˺ of planks and nails,",463,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,14,4860,sailing under Our ˹watchful˺ Eyes—a ˹fair˺ punishment on behalf of the one ˹they˺ denied.,463,27,7,212,Meccan,FALSE,6
54,The Moon,Al-Qamar,15,4861,We certainly left this as a sign. So is there anyone who will be mindful?,463,27,7,212,Meccan,FALSE,6
54,The Moon,Al-Qamar,16,4862,Then how ˹dreadful˺ were My punishment and warnings!,463,27,7,212,Meccan,FALSE,4
54,The Moon,Al-Qamar,17,4863,And We have certainly made the Quran easy to remember. So is there anyone who will be mindful?,463,27,7,212,Meccan,FALSE,7
54,The Moon,Al-Qamar,18,4864,’Ȃd ˹also˺ rejected ˹the truth˺. Then how ˹dreadful˺ were My punishment and warnings!,463,27,7,212,Meccan,FALSE,6
54,The Moon,Al-Qamar,19,4865,"Indeed, We sent against them a furious wind, on a day of unrelenting misery,",463,27,7,212,Meccan,FALSE,9
54,The Moon,Al-Qamar,20,4866,"that snatched people up, leaving them like trunks of uprooted palm trees.",463,27,7,212,Meccan,FALSE,6
54,The Moon,Al-Qamar,21,4867,Then how ˹dreadful˺ were My punishment and warnings!,463,27,7,212,Meccan,FALSE,4
54,The Moon,Al-Qamar,22,4868,And We have certainly made the Quran easy to remember. So is there anyone who will be mindful?,463,27,7,212,Meccan,FALSE,7
54,The Moon,Al-Qamar,23,4869,"Thamûd rejected the warnings ˹as well˺,",464,27,7,212,Meccan,FALSE,3
54,The Moon,Al-Qamar,24,4870,"arguing, “How can we follow one ˹average˺ human being from among us? We would then truly be misguided and insane.",464,27,7,212,Meccan,FALSE,10
54,The Moon,Al-Qamar,25,4871,"Has the revelation been sent down ˹only˺ to him out of ˹all of˺ us? In fact, he is a boastful liar.”",464,27,7,212,Meccan,FALSE,9
54,The Moon,Al-Qamar,26,4872,"˹It was revealed to salih,˺ “They will soon know who the boastful liar is.",464,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,27,4873,"We are sending the she-camel as a test for them. So watch them ˹closely˺, and have patience.",464,27,7,212,Meccan,FALSE,7
54,The Moon,Al-Qamar,28,4874,"And tell them that the ˹drinking˺ water must be divided between them ˹and her˺, each taking a turn to drink ˹every other day˺.”",464,27,7,212,Meccan,FALSE,9
54,The Moon,Al-Qamar,29,4875,"But they roused a companion of theirs, so he dared to kill ˹her˺.",464,27,7,212,Meccan,FALSE,4
54,The Moon,Al-Qamar,30,4876,Then how ˹dreadful˺ were My punishment and warnings!,464,27,7,212,Meccan,FALSE,4
54,The Moon,Al-Qamar,31,4877,"Indeed, We sent against them ˹only˺ one ˹mighty˺ blast, leaving them like the twigs of fence-builders.",464,27,7,212,Meccan,FALSE,8
54,The Moon,Al-Qamar,32,4878,And We have certainly made the Quran easy to remember. So is there anyone who will be mindful?,464,27,7,212,Meccan,FALSE,7
54,The Moon,Al-Qamar,33,4879,The people of Lot ˹also˺ rejected the warnings.,464,27,7,212,Meccan,FALSE,4
54,The Moon,Al-Qamar,34,4880,"We unleashed upon them a storm of stones. As for ˹the believers of˺ Lot’s family, We delivered them before dawn",464,27,7,212,Meccan,FALSE,10
54,The Moon,Al-Qamar,35,4881,as a blessing from Us. This is how We reward whoever gives thanks.,464,27,7,212,Meccan,FALSE,8
54,The Moon,Al-Qamar,36,4882,He had already warned them of Our ˹crushing˺ blow but they disputed the warnings.,464,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,37,4883,"And they even demanded his angel-guests from him, so We blinded their eyes. ˹And they were told,˺ “Taste then My punishment and warnings!”",464,27,7,212,Meccan,FALSE,9
54,The Moon,Al-Qamar,38,4884,"And indeed, by the early morning they were overwhelmed by an unrelenting torment.",464,27,7,212,Meccan,FALSE,5
54,The Moon,Al-Qamar,39,4885,"˹Again they were told,˺ “Taste now My punishment and warnings!”",464,27,7,212,Meccan,FALSE,3
54,The Moon,Al-Qamar,40,4886,And We have certainly made the Quran easy to remember. So is there anyone who will be mindful?,464,27,7,212,Meccan,FALSE,7
